_id,regionId,regionName,date,bedReservedOxygen,bedUsedOxygen,bedUsedConfirmedOxygen,bedUsedSuspiciousOxygen,url,bedReservedReanimation,bedUsedReanimation,bedUsedConfirmedReanimation,bedUsedSuspiciousReanimation,bedReservedChildren,bedUsedChildren,bedUsedConfirmedChildren,bedUsedSuspiciousChildren,bedReservedMaternity,bedUsedMaternity,bedUsedConfirmedMaternity,bedUsedSuspiciousMaternity,bedReservedTotal,bedReservedTotalCovid,bedReservedTotalOther,bedUsedTotalCovid,bedReservedOxigen,bedReservedOxigenCovid,bedReservedOxigenOther,bedUsedOxigenCovid,bedReservedReanimationCovid,bedReservedReanimationOther,bedUsedReanimationCovid,HospitalizedPerDay,RecoveredPerDay,usedIvm,usedEkmoCovid,usedEkmoSuspicious,vaccinationAstraZeneca1,vaccinationPfizer1,vaccinationSinovac1,vaccinationNovavax1,vaccinationAge18_20_1,vaccinationAge20_39_1,vaccinationAge40_49_1,vaccinationAge50_59_1,vaccinationAge60_69_1,vaccinationAge70_79_1,vaccinationAge80__1
607de70501199d2a103fbcfb,153,Полтавська область,2021-04-09,2296,1067,780,287,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=1&distributionBy=age&regionId=153,235,102,94,8,160,44,15,29,32,6,2,4,5768,2508,3260,1397,2573,2296,277,1067,204,31,102,175,117,57,0,0,770,0,0,null,13,173,160,139,162,80,43
607de70501199d2a103fbcfc,156,Рівненська область,2021-04-09,1717,750,715,35,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=1&distributionBy=age&regionId=156,149,70,69,1,102,22,12,10,29,10,10,0,4753,2078,2675,1289,1809,1717,92,750,110,39,70,137,140,34,0,0,580,0,0,null,5,143,105,90,113,65,59
607de70501199d2a103fbcfd,159,Сумська область,2021-04-09,1796,1213,1129,84,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=1&distributionBy=age&regionId=159,171,77,73,4,175,39,11,28,0,0,0,0,6111,2171,3940,1337,2268,1796,472,1213,101,70,77,157,113,38,0,0,570,0,0,null,2,111,130,117,133,49,28
607de70501199d2a103fbcfe,161,Тернопільська область,2021-04-09,2218,1095,1094,1,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=1&distributionBy=age&regionId=161,238,112,112,0,192,18,18,0,6,2,2,0,5987,2482,3505,1479,2361,2218,143,1095,201,37,112,109,127,27,0,0,650,0,0,null,5,162,128,120,115,77,43
607de70501199d2a103fbcff,163,Харківська область,2021-04-09,4967,2905,2582,323,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=1&distributionBy=age&regionId=163,336,224,216,8,620,34,10,24,61,37,33,4,7602,5029,2573,3331,5529,4967,562,2905,255,81,224,306,227,156,8,0,410,0,0,null,1,93,72,89,83,40,32
607de70501199d2a103fbd00,165,Херсонська область,2021-04-09,2109,573,521,52,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=1&distributionBy=age&regionId=165,154,55,53,2,24,3,2,1,20,16,14,2,3384,2284,1100,739,2133,2109,24,573,143,11,55,117,74,26,0,0,440,0,0,null,20,142,95,59,52,32,40
607de70501199d2a103fbd01,168,Хмельницька область,2021-04-09,2574,1804,1648,156,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=2&distributionBy=age&regionId=168,196,128,122,6,150,18,10,8,42,24,24,0,6278,3236,3042,2676,2779,2574,205,1804,166,30,128,251,175,62,0,0,1000,0,0,null,4,156,158,198,278,153,53
607de70501199d2a103fbd02,171,Черкаська область,2021-04-09,2994,1394,1355,39,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=1&distributionBy=age&regionId=171,183,115,115,0,96,4,4,0,20,4,4,0,5548,3118,2430,1599,3077,2994,83,1394,165,18,115,146,135,36,0,0,50,0,0,null,1,3,10,11,14,9,2
607de70501199d2a103fbd03,173,Чернівецька область,2021-04-09,1773,986,879,107,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=2&distributionBy=age&regionId=173,176,102,96,6,60,0,0,0,20,2,1,1,4876,2473,2403,1384,1920,1773,147,986,141,35,102,104,81,37,3,0,510,0,0,null,0,105,87,105,130,42,41
607de70501199d2a103fbd04,174,Чернігівська область,2021-04-09,1787,1031,894,137,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=1&distributionBy=age&regionId=174,179,93,84,9,100,43,5,38,20,1,1,0,5882,2282,3600,1482,1851,1787,64,1031,159,20,93,158,139,24,0,0,310,0,0,null,0,62,63,60,51,53,21
607de70501199d2a103fbd05,180,м. Київ,2021-04-09,5246,4245,4062,183,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=1&distributionBy=age&regionId=180,728,473,465,8,157,56,43,13,94,25,24,1,14682,6549,8133,4967,5965,5246,719,4245,590,138,473,466,478,345,14,0,1850,0,0,null,58,446,253,197,405,341,150
607de70501199d2a103fbd06,false,Україна,2021-04-09,68246,39297,35066,4231,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=2&distributionBy=age&regionId=,6582,3448,3267,181,3845,823,405,418,1202,278,246,32,161452,79655,81797,49392,76351,68246,8105,39297,5230,1352,3448,4703,4261,1631,28,2,19858,0,0,null,308,4897,3507,3242,3857,2412,1635
607de70501199d2a103fbd07,105,Вінницька область,2021-04-10,3210,1366,1115,251,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=1&distributionBy=age&regionId=105,300,160,147,13,99,41,35,6,73,7,2,5,5581,3494,2087,1874,3487,3210,277,1366,267,33,160,179,383,86,0,0,110,0,0,null,0,37,37,27,5,2,2
607de70501199d2a103fbd08,107,Волинська область,2021-04-10,1782,867,782,85,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=1&distributionBy=age&regionId=107,214,90,83,7,57,13,6,7,35,0,0,0,4863,2017,2846,1081,2056,1782,274,867,146,68,90,118,159,29,0,0,60,0,0,null,0,19,18,9,11,3,0
607de70501199d2a103fbd09,112,Дніпропетровська область,2021-04-10,5092,3182,2706,476,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=1&distributionBy=age&regionId=112,372,230,204,26,245,34,7,27,48,42,35,7,12248,5963,6285,3863,5514,5092,422,3182,303,69,230,387,588,65,0,0,610,0,0,null,4,141,129,107,114,45,70
607de70501199d2a103fbd0a,114,Донецька область,2021-04-10,3401,1539,1207,332,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=1&distributionBy=age&regionId=114,289,118,97,21,207,40,29,11,47,0,0,0,8583,3864,4719,2086,3678,3401,277,1539,239,50,118,198,142,61,0,0,370,0,0,null,25,223,84,38,0,0,0
607de70501199d2a103fbd0b,118,Житомирська область,2021-04-10,2644,1859,1630,229,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=1&distributionBy=age&regionId=118,275,125,121,4,127,14,7,7,30,4,4,0,5396,3030,2366,1956,2961,2644,317,1859,223,52,125,188,247,73,0,0,60,0,0,null,0,25,13,10,11,1,0
607de70501199d2a103fbd0c,121,Закарпатська область,2021-04-10,2055,745,727,18,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=1&distributionBy=age&regionId=121,213,107,106,1,61,6,5,1,52,15,12,3,5112,2550,2562,1178,2117,2055,62,745,157,56,107,94,187,24,5,0,40,0,0,null,11,4,23,1,1,0,0
607de70501199d2a103fbd0d,123,Запорізька область,2021-04-10,2692,1349,1247,102,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=1&distributionBy=age&regionId=123,438,159,159,0,280,46,22,24,136,3,3,0,8356,3241,5115,1554,3133,2692,441,1349,252,186,159,204,272,89,0,2,10,0,0,null,0,2,2,1,2,2,1
607de70501199d2a103fbd0e,126,Івано-Франківська область,2021-04-10,3145,1090,1004,86,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=1&distributionBy=age&regionId=126,275,131,122,9,265,41,21,20,109,23,14,9,7041,4177,2864,1720,3444,3145,299,1090,232,43,131,112,273,76,0,0,88,0,0,null,0,31,26,6,19,1,5
607de70501199d2a103fbd0f,132,Київська область,2021-04-10,3037,2317,2089,228,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=1&distributionBy=age&regionId=132,205,132,129,3,127,28,14,14,101,9,9,0,5865,3390,2475,2404,3240,3037,203,2317,198,7,132,232,347,45,0,0,270,0,0,null,0,52,48,55,69,33,13
607de70501199d2a103fbd10,135,Кіровоградська область,2021-04-10,1110,492,458,34,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=1&distributionBy=age&regionId=135,103,44,44,0,27,0,0,0,3,2,2,0,2691,1110,1581,505,1229,1110,119,492,76,27,44,79,62,23,0,0,60,0,0,null,1,12,8,22,5,11,1
607de70501199d2a103fbd11,144,Луганська область,2021-04-10,1432,546,490,56,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=1&distributionBy=age&regionId=144,115,42,39,3,30,24,7,17,27,2,2,0,2910,1432,1478,605,1826,1432,394,546,89,26,42,60,56,22,0,0,250,0,0,null,7,62,110,31,20,15,5
607de70501199d2a103fbd12,146,Львівська область,2021-04-10,4300,3307,2885,422,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=1&distributionBy=age&regionId=146,369,235,217,18,50,24,18,6,50,24,23,1,8318,4785,3533,3380,5310,4300,1010,3307,306,63,235,313,354,79,0,0,150,0,0,null,2,61,35,24,22,5,1
607de70501199d2a103fbd13,148,Миколаївська область,2021-04-10,2092,1534,1430,104,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=1&distributionBy=age&regionId=148,219,156,144,12,170,90,28,62,100,28,24,4,3722,2555,1167,1889,2211,2092,119,1534,203,16,156,167,244,56,0,0,40,0,0,null,0,2,5,4,13,13,3
607de70501199d2a103fbd14,151,Одеська область,2021-04-10,2895,2110,1731,379,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=1&distributionBy=age&regionId=151,453,179,158,21,264,83,34,49,45,3,3,0,9953,3973,5980,2493,3994,2895,1099,2110,302,151,179,271,355,49,0,0,70,0,0,null,0,10,10,11,15,6,18
607de70501199d2a103fbd15,153,Полтавська область,2021-04-10,2296,1036,794,242,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=1&distributionBy=age&regionId=153,235,105,99,6,160,34,13,21,32,6,5,1,5768,2508,3260,1315,2573,2296,277,1036,204,31,105,162,243,55,0,0,100,0,0,null,1,16,8,17,18,37,3
607de70501199d2a103fbd16,156,Рівненська область,2021-04-10,1717,731,704,27,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=1&distributionBy=age&regionId=156,149,68,68,0,102,19,11,8,29,7,6,1,4753,2078,2675,1244,1809,1717,92,731,110,39,68,132,205,31,0,0,150,0,0,null,8,62,15,35,13,7,10
607de70501199d2a103fbd17,159,Сумська область,2021-04-10,1796,1204,1102,102,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=1&distributionBy=age&regionId=159,171,72,70,2,175,37,13,24,0,0,0,0,6111,2171,3940,1295,2268,1796,472,1204,103,68,72,165,216,34,0,0,40,0,0,null,0,12,4,6,9,4,5
607de70501199d2a103fbd18,161,Тернопільська область,2021-04-10,2219,1239,1239,0,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=1&distributionBy=age&regionId=161,238,113,113,0,192,13,13,0,6,3,3,0,5987,2482,3505,1381,2362,2219,143,1239,201,37,113,106,207,28,0,0,70,0,0,null,1,14,9,14,15,15,2
607de70501199d2a103fbd19,163,Харківська область,2021-04-10,4961,2896,2561,335,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=1&distributionBy=age&regionId=163,336,222,218,4,620,38,14,24,61,39,32,7,7593,5013,2580,3245,5523,4961,562,2896,259,77,222,295,339,155,8,0,100,0,0,null,0,22,33,19,14,12,0
607de70501199d2a103fbd1a,165,Херсонська область,2021-04-10,2109,570,527,43,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=1&distributionBy=age&regionId=165,154,61,59,2,24,4,2,2,20,14,12,2,3384,2284,1100,725,2133,2109,24,570,143,11,61,81,94,28,0,0,360,0,0,null,1,104,62,82,52,24,35
607de70501199d2a103fbd1b,168,Хмельницька область,2021-04-10,2586,1825,1695,130,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=2&distributionBy=age&regionId=168,196,125,119,6,150,18,12,6,42,21,21,0,6305,3275,3030,2636,2781,2586,195,1825,166,30,125,281,329,55,0,0,180,0,0,null,1,45,42,52,25,15,0
607de70501199d2a103fbd1c,171,Черкаська область,2021-04-10,2994,1390,1341,49,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=1&distributionBy=age&regionId=171,183,119,118,1,96,8,7,1,20,4,4,0,5578,3183,2395,1582,3077,2994,83,1390,165,18,119,181,188,38,0,0,0,0,0,null,0,0,0,0,0,0,0
607de70501199d2a103fbd1d,173,Чернівецька область,2021-04-10,1770,955,863,92,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=2&distributionBy=age&regionId=173,176,102,94,8,60,0,0,0,20,2,2,0,4876,2473,2403,1303,1917,1770,147,955,141,35,102,106,175,37,3,0,270,0,0,null,2,54,41,39,90,29,15
607de70501199d2a103fbd1e,174,Чернігівська область,2021-04-10,1813,1139,970,169,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=1&distributionBy=age&regionId=174,189,94,85,9,100,43,5,38,20,1,1,0,5882,2280,3602,1436,1876,1813,63,1139,164,25,94,126,191,23,0,0,60,0,0,null,0,1,10,5,11,12,21
607de70501199d2a103fbd1f,180,м. Київ,2021-04-10,5368,4114,4012,102,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=1&distributionBy=age&regionId=180,859,476,465,11,160,46,41,5,94,26,25,1,16918,6794,10124,4914,6187,5368,819,4114,635,224,476,457,625,348,14,0,530,0,0,null,7,104,60,52,122,126,59
607de70501199d2a103fbd20,false,Україна,2021-04-10,68516,39402,35309,4093,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=2&distributionBy=age&regionId=,6726,3465,3278,187,3848,744,364,380,1200,285,244,41,163794,80122,83672,47664,76706,68516,8190,39402,5284,1442,3465,4694,6481,1609,30,2,4048,0,0,null,71,1115,832,667,676,418,269
607de70501199d2a103fbd21,105,Вінницька область,2021-04-11,3210,1393,1117,276,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=1&distributionBy=age&regionId=105,300,152,137,15,99,45,37,8,73,6,4,2,5581,3494,2087,1909,3487,3210,277,1393,267,33,152,100,66,80,0,0,120,0,0,null,0,23,19,14,10,5,49
607de70501199d2a103fbd22,107,Волинська область,2021-04-11,1782,866,760,106,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=1&distributionBy=age&regionId=107,214,82,72,10,57,16,6,10,35,0,0,0,4863,2017,2846,1083,2056,1782,274,866,146,68,82,64,45,21,0,0,10,0,0,null,0,5,0,5,0,0,0
607de70501199d2a103fbd23,112,Дніпропетровська область,2021-04-11,5112,3306,2828,478,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=1&distributionBy=age&regionId=112,372,230,209,21,245,37,13,24,48,42,38,4,12248,5963,6285,3979,5534,5112,422,3306,303,69,230,258,145,66,0,0,10,0,0,null,0,3,2,3,2,0,0
607de70501199d2a103fbd24,114,Донецька область,2021-04-11,3401,1578,1240,338,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=1&distributionBy=age&regionId=114,287,119,94,25,207,40,30,10,47,0,0,0,8583,3864,4719,2163,3678,3401,277,1578,237,50,119,127,67,63,0,0,10,0,0,null,0,10,0,0,0,0,0
607de70501199d2a103fbd25,118,Житомирська область,2021-04-11,2644,1850,1661,189,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=1&distributionBy=age&regionId=118,275,122,118,4,127,13,7,6,30,4,4,0,5396,3030,2366,1946,2961,2644,317,1850,223,52,122,95,105,67,0,0,40,0,0,null,0,0,6,5,4,6,19
607de70501199d2a103fbd26,121,Закарпатська область,2021-04-11,2055,747,727,20,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=1&distributionBy=age&regionId=121,213,99,95,4,61,6,5,1,52,13,13,0,5112,2550,2562,1150,2117,2055,62,747,157,56,99,46,85,23,5,0,10,0,0,null,0,10,0,0,0,0,0
607de70501199d2a103fbd27,123,Запорізька область,2021-04-11,2692,1385,1276,109,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=1&distributionBy=age&regionId=123,438,158,158,0,280,39,24,15,136,3,3,0,8356,3241,5115,1605,3133,2692,441,1385,252,186,158,96,46,87,0,2,70,0,0,null,1,10,24,12,21,2,0
607de70501199d2a103fbd28,126,Івано-Франківська область,2021-04-11,3145,1081,1006,75,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=1&distributionBy=age&regionId=126,275,124,117,7,265,46,22,24,109,22,15,7,7041,4177,2864,1730,3444,3145,299,1081,232,43,124,55,45,75,0,0,66,0,0,null,0,15,7,6,21,15,2
607de70501199d2a103fbd29,132,Київська область,2021-04-11,3037,2371,2137,234,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=1&distributionBy=age&regionId=132,205,136,131,5,127,26,14,12,101,9,9,0,5865,3390,2475,2454,3240,3037,203,2371,198,7,136,121,70,45,0,0,50,0,0,null,0,8,10,7,12,6,7
607de70501199d2a103fbd2a,135,Кіровоградська область,2021-04-11,1110,491,452,39,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=1&distributionBy=age&regionId=135,103,45,44,1,27,3,3,0,3,2,2,0,2691,1110,1581,494,1229,1110,119,491,75,28,45,49,46,27,0,0,10,0,0,null,0,0,1,3,6,0,0
607de70501199d2a103fbd2b,144,Луганська область,2021-04-11,1432,553,502,51,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=1&distributionBy=age&regionId=144,115,42,39,3,30,19,7,12,27,2,2,0,2910,1432,1478,619,1826,1432,394,553,89,26,42,45,24,19,0,0,30,0,0,null,0,7,9,4,9,0,1
607de70501199d2a103fbd2c,146,Львівська область,2021-04-11,4300,3344,2930,414,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=1&distributionBy=age&regionId=146,369,234,215,19,50,26,20,6,50,25,25,0,8318,4785,3533,3405,5310,4300,1010,3344,306,63,234,162,137,77,0,0,170,0,0,null,1,80,40,26,19,4,0
607de70501199d2a103fbd2d,148,Миколаївська область,2021-04-11,2092,1599,1476,123,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=1&distributionBy=age&regionId=148,217,154,147,7,170,84,24,60,100,26,26,0,3722,2555,1167,1909,2211,2092,119,1599,201,16,154,99,79,59,0,0,0,0,0,null,0,0,0,0,0,0,0
607de70501199d2a103fbd2e,151,Одеська область,2021-04-11,2895,2190,1754,436,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=1&distributionBy=age&regionId=151,453,180,157,23,264,96,34,62,45,4,4,0,9953,3973,5980,2572,3994,2895,1099,2190,302,151,180,185,125,48,0,0,90,0,0,null,0,8,16,16,20,15,15
607de70501199d2a103fbd2f,153,Полтавська область,2021-04-11,2296,1081,832,249,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=1&distributionBy=age&regionId=153,235,107,100,7,160,35,14,21,32,7,6,1,5768,2508,3260,1376,2573,2296,277,1081,204,31,107,100,31,56,0,0,0,0,0,null,0,0,0,0,0,0,0
607de70501199d2a103fbd30,156,Рівненська область,2021-04-11,1717,738,716,22,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=1&distributionBy=age&regionId=156,149,72,72,0,102,21,11,10,29,8,7,1,4753,2078,2675,1284,1809,1717,92,738,110,39,72,60,46,32,0,0,50,0,0,null,5,32,8,5,0,0,0
607de70501199d2a103fbd31,159,Сумська область,2021-04-11,1796,1223,1119,104,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=1&distributionBy=age&regionId=159,171,73,71,2,175,37,12,25,0,0,0,0,6111,2171,3940,1316,2268,1796,472,1223,103,68,73,68,37,37,0,0,10,0,0,null,0,2,2,3,2,1,0
607de70501199d2a103fbd32,161,Тернопільська область,2021-04-11,2219,1279,1277,2,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=1&distributionBy=age&regionId=161,238,113,113,0,192,16,15,1,6,4,4,0,5987,2482,3505,1414,2362,2219,143,1279,201,37,113,68,38,30,0,0,150,0,0,null,4,32,27,25,16,18,28
607de70501199d2a103fbd33,163,Харківська область,2021-04-11,4984,3225,2836,389,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=1&distributionBy=age&regionId=163,336,227,225,2,620,9,8,1,61,40,34,6,7604,5044,2560,3304,5546,4984,562,3225,259,77,227,232,169,156,9,0,120,0,0,null,0,27,17,23,16,4,33
607de70501199d2a103fbd34,165,Херсонська область,2021-04-11,2109,588,554,34,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=1&distributionBy=age&regionId=165,154,65,62,3,24,4,2,2,20,15,12,3,3384,2284,1100,764,2138,2109,29,588,143,11,65,64,23,31,0,0,0,0,0,null,0,0,0,0,0,0,0
607de70501199d2a103fbd35,168,Хмельницька область,2021-04-11,2593,1836,1679,157,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=2&distributionBy=age&regionId=168,197,128,122,6,150,17,12,5,42,21,21,0,6302,3270,3032,2671,2788,2593,195,1836,167,30,128,145,103,52,0,0,110,0,0,null,0,5,3,9,35,41,17
607de70501199d2a103fbd36,171,Черкаська область,2021-04-11,2994,1562,1511,51,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=1&distributionBy=age&regionId=171,192,120,118,2,96,10,6,4,20,4,3,1,5578,3183,2395,1598,3077,2994,83,1562,165,27,120,101,88,39,0,0,0,0,0,null,0,0,0,0,0,0,0
607de70501199d2a103fbd37,173,Чернівецька область,2021-04-11,1771,952,865,87,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=2&distributionBy=age&regionId=173,176,98,91,7,60,0,0,0,20,2,2,0,4876,2473,2403,1315,1918,1771,147,952,141,35,98,59,36,36,3,0,20,0,0,null,0,0,2,3,13,0,2
607de70501199d2a103fbd38,174,Чернігівська область,2021-04-11,1813,1135,927,208,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=1&distributionBy=age&regionId=174,189,95,84,11,100,59,8,51,20,0,0,0,5882,2280,3602,1479,1876,1813,63,1135,164,25,95,88,39,24,0,0,10,0,0,null,0,0,0,0,3,1,6
607de70501199d2a103fbd39,180,м. Київ,2021-04-11,5368,4425,4186,239,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=1&distributionBy=age&regionId=180,859,477,467,10,160,39,31,8,94,28,26,2,16918,6794,10124,4965,6187,5368,819,4425,635,224,477,283,149,347,14,0,60,0,0,null,0,5,3,3,21,16,12
607de70501199d2a103fbd3a,false,Україна,2021-04-11,68567,40798,36368,4430,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=2&distributionBy=age&regionId=,6732,3452,3258,194,3848,743,365,378,1200,287,260,27,163802,80148,83654,48504,76762,68567,8195,40798,5280,1452,3452,2770,1844,1597,31,2,1216,0,0,null,11,282,196,172,230,134,191
607de70501199d2a103fbd3b,105,Вінницька область,2021-04-12,3210,1639,1363,276,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=1&distributionBy=age&regionId=105,300,159,139,20,99,44,36,8,73,7,4,3,5581,3494,2087,1957,3487,3210,277,1639,267,33,159,90,42,78,0,0,70,0,0,null,0,10,13,13,18,13,3
607de70501199d2a103fbd3c,107,Волинська область,2021-04-12,1782,885,773,112,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=1&distributionBy=age&regionId=107,214,81,71,10,57,16,6,10,35,2,0,2,4863,2017,2846,1132,2056,1782,274,885,146,68,81,58,21,22,0,0,170,0,0,null,0,35,30,27,50,20,8
607de70501199d2a103fbd3d,112,Дніпропетровська область,2021-04-12,5148,3539,2925,614,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=1&distributionBy=age&regionId=112,378,234,206,28,245,31,10,21,50,44,40,4,12460,6023,6437,4096,5570,5148,422,3539,309,69,234,217,101,67,0,0,850,0,0,null,5,174,99,122,188,145,117
607de70501199d2a103fbd3e,114,Донецька область,2021-04-12,3401,1755,1360,395,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=1&distributionBy=age&regionId=114,289,127,108,19,207,43,32,11,47,1,1,0,8583,3864,4719,2226,3678,3401,277,1755,239,50,127,159,78,63,0,0,480,0,0,null,11,242,100,75,26,16,10
607de70501199d2a103fbd3f,118,Житомирська область,2021-04-12,2644,1896,1689,207,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=1&distributionBy=age&regionId=118,275,122,119,3,127,15,6,9,30,5,5,0,5396,3030,2366,1996,2961,2644,317,1896,223,52,122,106,53,67,0,0,510,0,0,null,17,171,74,102,91,35,20
607de70501199d2a103fbd40,121,Закарпатська область,2021-04-12,2055,764,747,17,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=1&distributionBy=age&regionId=121,213,97,96,1,61,7,5,2,52,13,13,0,5112,2550,2562,1172,2117,2055,62,764,157,56,97,38,10,22,5,0,190,0,0,null,1,52,37,37,24,12,27
607de70501199d2a103fbd41,123,Запорізька область,2021-04-12,2747,1439,1301,138,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=1&distributionBy=age&regionId=123,438,154,153,1,280,46,23,23,136,3,3,0,8356,3241,5115,1675,3188,2747,441,1439,253,185,154,110,39,85,0,1,520,0,0,null,2,101,60,93,116,88,60
607de70501199d2a103fbd42,126,Івано-Франківська область,2021-04-12,3145,1047,973,74,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=1&distributionBy=age&regionId=126,275,124,118,6,265,47,22,25,109,24,15,9,7041,4177,2864,1744,3444,3145,299,1047,232,43,124,62,48,77,0,0,435,0,0,null,8,123,71,66,76,41,50
607de70501199d2a103fbd43,132,Київська область,2021-04-12,3037,2417,2165,252,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=1&distributionBy=age&regionId=132,205,135,129,6,127,29,14,15,101,9,9,0,5865,3390,2475,2541,3240,3037,203,2417,198,7,135,116,48,43,0,0,290,0,0,null,1,65,48,41,75,46,14
607de70501199d2a103fbd44,135,Кіровоградська область,2021-04-12,1110,491,451,40,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=1&distributionBy=age&regionId=135,103,49,49,0,27,3,3,0,3,2,2,0,2691,1110,1581,495,1229,1110,119,491,78,25,49,33,38,24,0,0,210,0,0,null,2,41,31,42,48,35,11
